Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,search
687,1.39E+18,5/10/2021 13:57,$spy $qqq $xbi $msft $aapl $fb $amzn $nflx $tsla   #stocks #breaking #news  https://t.co/mhyripmda4,en,"['stocks', 'breaking', 'news']","['spy', 'qqq', 'xbi', 'msft', 'aapl', 'fb', 'amzn', 'nflx', 'tsla']",FALSE,0,0,0,$NFLX
688,1.39E+18,5/10/2021 13:53,i tried to buy $nflx under $500 3 times today and @robinhoodapp proceeded my orders at $501 every time...then i tried to sell thinking it would process at $501 and i got the actual market value at $497... what gives,en,[],['nflx'],FALSE,1,0,0,$NFLX
689,1.39E+18,5/10/2021 13:46,✅#trilogymarketingstrategies  💰🎧 $snwr 🎧💰  💎godsize records is a blooming new upstart label that focuses on new rock talent based in the united states.   https://t.co/dsovj4kdtk  @ipoguy   $eurn $gps $tsla $ccl  $fb $nflx $goog $gild $mark $nak $vtiq $cgc $bb $jmp  https://t.co/hw4snsopzg,en,['trilogymarketingstrategies'],"['snwr', 'eurn', 'gps', 'tsla', 'ccl', 'fb', 'nflx', 'goog', 'gild', 'mark', 'nak', 'vtiq', 'cgc', 'bb', 'jmp']",FALSE,0,0,0,$NFLX
690,1.39E+18,5/10/2021 13:42,"(4:00am utc-7 may 10 iphone $znga us top 100 grossing) $dis $ea   $znga mobile gaming takeover crown-jewel... chartboost acquisition a game changer... q1 eps, rev beat... tencent $tcehy $nflx acquiring?... star wars hunters a ""triple a"" title!... cont...  https://t.co/dwhaffhtwz",en,[],"['znga', 'dis', 'ea', 'znga', 'tcehy', 'nflx']",FALSE,0,0,1,$NFLX
691,1.39E+18,5/10/2021 13:40,62.25% of s&amp;p500 stocks are trending up. target &gt;=10%. trend strength 5.03 target: &gt;=2. avg distance from support 2.9% target &gt;=1%. s&amp;p500 is a buy! current trend since: 2020-11-03 $qqq $spy $dia $aapl $amzn $tsla $fb $nflx $googl #growthstocks,en,['growthstocks'],"['qqq', 'spy', 'dia', 'aapl', 'amzn', 'tsla', 'fb', 'nflx', 'googl']",FALSE,1,0,0,$NFLX
693,1.39E+18,5/10/2021 13:40,14% of froggy 50 growth stocks are trending up. target &gt;=40%. trend strength 1.26 target: &gt;=3.75. avg distance from support -1.22%. target &gt;=3.75%. avoid growth stocks for now. current trend since:2021-02-24 $qqq $spy $dia $aapl $amzn $tsla $fb $nflx $googl #growthstocks,en,['growthstocks'],"['qqq', 'spy', 'dia', 'aapl', 'amzn', 'tsla', 'fb', 'nflx', 'googl']",FALSE,0,0,0,$NFLX
694,1.39E+18,5/10/2021 13:39,28.57% of nasdaq 100 stocks are trending up. target &gt;=28%. trend strength 2.89 target: &gt;=3.5. avg distance from support 1.17% target &gt;=2%. avoid nasdaq 100!current trend since: 2021-04-29 $qqq $spy $dia $aapl $amzn $tsla $fb $nflx $googl #growthstocks,en,['growthstocks'],"['qqq', 'spy', 'dia', 'aapl', 'amzn', 'tsla', 'fb', 'nflx', 'googl']",FALSE,0,0,0,$NFLX
695,1.39E+18,5/10/2021 13:38,"$nflx, at support level s2 , volume spike, lod, 1 minute, 09:37",en,[],['nflx'],FALSE,0,0,1,$NFLX
696,1.39E+18,5/10/2021 13:32,"$nflx, 1 minute open range break down, , bearish reversal, lod, 1 minute, 09:31",en,[],['nflx'],FALSE,0,0,0,$NFLX
697,1.39E+18,5/10/2021 13:28,$tsc dd thread post 3  we can expect the popularity of these $nflx shows to continue to drive rapid sales growth w/r/t numerous brands and products sold exclusively at $tcs  https://t.co/3cix2bszab,en,[],"['tsc', 'nflx', 'tcs']",FALSE,0,1,0,$NFLX
698,1.39E+18,5/10/2021 13:22,watchlist long: $bntx $jpm $mrna $ba $cvx $nok short: $nflx $nvax $tsla $intc,en,[],"['bntx', 'jpm', 'mrna', 'ba', 'cvx', 'nok', 'nflx', 'nvax', 'tsla', 'intc']",FALSE,0,0,1,$NFLX
699,1.39E+18,5/10/2021 13:18,youtube's ad business is almost matching netflix in revenue $goog $nflx  https://t.co/rkangqui5r,en,[],"['goog', 'nflx']",FALSE,0,0,0,$NFLX
700,1.39E+18,5/10/2021 13:16,"🌠 https://t.co/zfxyq95brh  🌠 $fdbl 💰  🌠friendable’s fan pass live platform reports 946 new artist signups for the month of april 2021, a 65% increase over march 2021   https://t.co/a0vv76rizt  @jctb1  $eurn $gps $tsla $ccl  $fb $nflx $goog $gild $mark $nak $vtiq $cgc $bb $jmp  https://t.co/bhkvw1ehdu",en,[],"['fdbl', 'eurn', 'gps', 'tsla', 'ccl', 'fb', 'nflx', 'goog', 'gild', 'mark', 'nak', 'vtiq', 'cgc', 'bb', 'jmp']",FALSE,0,0,0,$NFLX
701,1.39E+18,5/10/2021 13:16,"$nflx, bearish reversal, at support level s1 , at resistance level ylo , 1 minute, 09:15",en,[],['nflx'],FALSE,0,0,1,$NFLX
702,1.39E+18,5/10/2021 13:10,"happy monday! start your week off with us, trading live🔴 now!   https://t.co/v8tplmyuvp  #trading #options $doge $gme $amc $mrna $spy $ndaq $nio $aapl $nflx $tsla $msft $sq $amd $goog $amzn $sq $snap $coin $snap $eth $btc $roku $dkng $bynd $pton",en,"['trading', 'options']","['doge', 'gme', 'amc', 'mrna', 'spy', 'ndaq', 'nio', 'aapl', 'nflx', 'tsla', 'msft', 'sq', 'amd', 'goog', 'amzn', 'sq', 'snap', 'coin', 'snap', 'eth', 'btc', 'roku', 'dkng', 'bynd', 'pton']",FALSE,1,0,0,$NFLX
703,1.39E+18,5/10/2021 13:10,✳️ https://t.co/qrwhy8of4u  💎 $dscr 💎 @discoverdscr  💎enabling merchants globally to accept discovery gold coin as payments.   https://t.co/ggn9lgjdox  @jctb1   $eurn $gps $tsla $ccl  $fb $nflx $goog $gild $mark $nak $vtiq $cgc $bb $jmp  https://t.co/lpfs8ixauw,en,[],"['dscr', 'eurn', 'gps', 'tsla', 'ccl', 'fb', 'nflx', 'goog', 'gild', 'mark', 'nak', 'vtiq', 'cgc', 'bb', 'jmp']",FALSE,2,0,2,$NFLX
704,1.39E+18,5/10/2021 12:59,options alerts 📈💰📉             👇  https://t.co/a3tfi8edpy              👆 now on #telegram 💰💰💰💰💰💰💰💰 $ba $spy $spx $x $twtr $tsla $msft $aapl $nio $fb $baba $u $gis $amzn $dis $futu $googl $goog $bynd $nflx $jd $roku $jpm $nke $wmt $qqq $dis $doge #crypto $btc $eth $xop,en,"['telegram', 'crypto']","['ba', 'spy', 'spx', 'x', 'twtr', 'tsla', 'msft', 'aapl', 'nio', 'fb', 'baba', 'u', 'gis', 'amzn', 'dis', 'futu', 'googl', 'goog', 'bynd', 'nflx', 'jd', 'roku', 'jpm', 'nke', 'wmt', 'qqq', 'dis', 'doge', 'btc', 'eth', 'xop']",FALSE,0,0,0,$NFLX
705,1.39E+18,5/10/2021 12:56,"🎁daily watchlist for may 10, 2021!!🎁  $tsla $coin $pton $nflx $rblx   ✔follow and turn on notifications for more amazing trade ideas!!  #watchlist #unitedtraders #teamwork #finance #stockmarket  https://t.co/28kiea7fmh",en,"['watchlist', 'unitedtraders', 'teamwork', 'finance', 'stockmarket']","['tsla', 'coin', 'pton', 'nflx', 'rblx']",FALSE,1,0,0,$NFLX
708,1.39E+18,5/10/2021 12:33,",,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;,,  https://t.co/pg4oyuv5rh  $fcx $srne $ocgn $wkhs $hofv $idex $sos $nflx $baba  https://t.co/jqv5wyi3jo",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
709,1.39E+18,5/10/2021 12:29,"think netflix missed a huge opportunity during the lockdowns to introduce a short, 10-to-15 second ad in-between episodes or before beginning a film. consumers would have gotten used to it fairly quickly being stuck inside. still a small window but it's closing very fast. $nflx",en,[],['nflx'],FALSE,2,0,1,$NFLX
712,1.39E+18,5/10/2021 12:21,"the 💲2️⃣0️⃣0️⃣ trade challenge we began on nov 9 2020:   82 opened   78 closed  +58.12 avg  +8,373% account total from initial $200 using:  $spy $aapl $qqq $iwm $hd $dis $mcd $pton $wmt $jd $twtr $snap $xlf $tlry $nke $mrna $ba $amd $fb $cat $vix $nflx    https://t.co/ct5iibokk2",en,[],"['spy', 'aapl', 'qqq', 'iwm', 'hd', 'dis', 'mcd', 'pton', 'wmt', 'jd', 'twtr', 'snap', 'xlf', 'tlry', 'nke', 'mrna', 'ba', 'amd', 'fb', 'cat', 'vix', 'nflx']",FALSE,1,0,0,$NFLX
713,1.39E+18,5/10/2021 12:20,live stock market trading with daytraading radio live trading  https://t.co/9flvbwxwjp via @youtube   premarket news and stocks on the move  $spy $qqq $dia $iwm $aapl $pypl $msft $amzn $tsla $nio $wkhs $gm $ge $mrna $pfe $bntx $ebay $dis $gnus $roku $nflx $gsat $jmia $amd $intc,en,[],"['spy', 'qqq', 'dia', 'iwm', 'aapl', 'pypl', 'msft', 'amzn', 'tsla', 'nio', 'wkhs', 'gm', 'ge', 'mrna', 'pfe', 'bntx', 'ebay', 'dis', 'gnus', 'roku', 'nflx', 'gsat', 'jmia', 'amd', 'intc']",FALSE,0,0,0,$NFLX
714,1.39E+18,5/10/2021 12:17,this weeks full watchlist can be found on the private twitter feed &amp; include $spy $aapl $amzn $ba $fb $nflx $nvda $roku $sq $tsla $zm $googl   $gs $arkk $csco $dis  for more info see below: hagd! -bmt 🎲   https://t.co/0lrtuikn9g,en,[],"['spy', 'aapl', 'amzn', 'ba', 'fb', 'nflx', 'nvda', 'roku', 'sq', 'tsla', 'zm', 'googl', 'gs', 'arkk', 'csco', 'dis']",FALSE,3,1,2,$NFLX
715,1.39E+18,5/10/2021 12:10,"$fcx $srne $ocgn $wkhs $hofv $idex $sos $nflx $baba  ,,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;,,  https://t.co/ganfy9prli  https://t.co/dvtfnxgxth",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
716,1.39E+18,5/10/2021 12:08,civil war in france will hurt $uber  $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd  https://t.co/w4sju8bmzi  https://t.co/uggrinkua5,en,[],"['uber', 'ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd']",FALSE,0,1,0,$NFLX
717,1.39E+18,5/10/2021 12:02,"twit overvalued by 50% in the same stage as before great crash with dismal economic recovery, 25 ml unemployment, including small biz, unprecedented fed deficit $qqq $msft $goog $aapl $amzn $nflx $tsla $fb  https://t.co/jufkqryrcg",en,[],"['qqq', 'msft', 'goog', 'aapl', 'amzn', 'nflx', 'tsla', 'fb']",FALSE,0,0,0,$NFLX
718,1.39E+18,5/10/2021 11:57,premarket prep is now live! go to #bz-premarket-prep room in benzinga pro's chat tool or go to:   https://t.co/hva2rohfar  @benzinga $spy $qqq $dia $iwm $aapl $pypl $msft $amzn $tsla $nio $wkhs $gm $ge $mrna $pfe $bntx $ebay $dis $gnus $roku $nflx $gsat $jmia $amd $intc $dell $bhp,en,['bz'],"['spy', 'qqq', 'dia', 'iwm', 'aapl', 'pypl', 'msft', 'amzn', 'tsla', 'nio', 'wkhs', 'gm', 'ge', 'mrna', 'pfe', 'bntx', 'ebay', 'dis', 'gnus', 'roku', 'nflx', 'gsat', 'jmia', 'amd', 'intc', 'dell', 'bhp']",FALSE,1,0,0,$NFLX
719,1.39E+18,5/10/2021 11:55,✅stocks  ✅options  ✅day trading   $cldr $nok $abev $znga $save $mgm $et $pbr $snap $xom $low $msft $amzn $rcl  $gs $hd $nkla $fb $nflx $roku   🔴chatroom  if you want to make real gains and make your own plays join us today  https://t.co/d3nveokptb,en,[],"['cldr', 'nok', 'abev', 'znga', 'save', 'mgm', 'et', 'pbr', 'snap', 'xom', 'low', 'msft', 'amzn', 'rcl', 'gs', 'hd', 'nkla', 'fb', 'nflx', 'roku']",FALSE,0,0,0,$NFLX
720,1.39E+18,5/10/2021 11:53,best discord group over 80k members and even have their own app join here   $acn $fb $nflx $dltr $ea $spy $spx $djia $hd $gs $ba $gdx $vz $wdc $amd $adsk $v $cat $jpm $plug $dkng  https://t.co/jt3ojub8gv,en,[],"['acn', 'fb', 'nflx', 'dltr', 'ea', 'spy', 'spx', 'djia', 'hd', 'gs', 'ba', 'gdx', 'vz', 'wdc', 'amd', 'adsk', 'v', 'cat', 'jpm', 'plug', 'dkng']",FALSE,0,0,0,$NFLX
721,1.39E+18,5/10/2021 11:53,$nio $spy $tsla $fsly $staf $nflx $zm $wkhs $spi $fb  $amzn $mdrr $mtc $xxii $roku $tsla $ma $gme $fdx $xle  ✅stocks  ✅options  ✅day trading  ✅swing trading   🔴 chatroom  ↖️  join    🔴 daily alerts &amp; analysis right on time  https://t.co/j6oeoiibwy,en,[],"['nio', 'spy', 'tsla', 'fsly', 'staf', 'nflx', 'zm', 'wkhs', 'spi', 'fb', 'amzn', 'mdrr', 'mtc', 'xxii', 'roku', 'tsla', 'ma', 'gme', 'fdx', 'xle']",FALSE,0,0,0,$NFLX
722,1.39E+18,5/10/2021 11:52,$jakk $dynt $spv $lmnd $gnus $graf $biol $novn $chfs $ayro $solo $cemi $apt $nby $clsn $chfs $mark $shlo $nio $dlpn $wkhs $carv $spy $solo $w $jagx $ino $btc $nflx  best discord group for the traders join here&gt;  https://t.co/otmqnboke6,en,[],"['jakk', 'dynt', 'spv', 'lmnd', 'gnus', 'graf', 'biol', 'novn', 'chfs', 'ayro', 'solo', 'cemi', 'apt', 'nby', 'clsn', 'chfs', 'mark', 'shlo', 'nio', 'dlpn', 'wkhs', 'carv', 'spy', 'solo', 'w', 'jagx', 'ino', 'btc', 'nflx']",FALSE,0,0,0,$NFLX
723,1.39E+18,5/10/2021 11:33,"day 5: pre-market update - trying to reach $1m+  current balance: ~$49k unrealized gains: +$565 realized gains: -(~$1k)  current positions: $twtr, $nvda, $fb, $shak, $etsy, $uber  new trade ideas: $nflx, $save, $jets, $luv, $dis  https://t.co/spwhajq9ib",en,[],"['twtr', 'nvda', 'fb', 'shak', 'etsy', 'uber', 'nflx', 'save', 'jets', 'luv', 'dis']",FALSE,171,26,11,$NFLX
725,1.39E+18,5/10/2021 11:22,amazing! get winning alerts   $bynd $useg $shop $dkng $mu $novs $myov $apdn $mxc $bzun $spy $qqq $amzn $nvda $ba $tsla $baba $amd $aapl $nflx $twtr $aal $nio $ino $oxy $ccl $fb $uso $dal $twlo $ugaz  $djia $spx $tlry $sq $msft $gld  https://t.co/baxn29gsqh,en,[],"['bynd', 'useg', 'shop', 'dkng', 'mu', 'novs', 'myov', 'apdn', 'mxc', 'bzun', 'spy', 'qqq', 'amzn', 'nvda', 'ba', 'tsla', 'baba', 'amd', 'aapl', 'nflx', 'twtr', 'aal', 'nio', 'ino', 'oxy', 'ccl', 'fb', 'uso', 'dal', 'twlo', 'ugaz', 'djia', 'spx', 'tlry', 'sq', 'msft', 'gld']",FALSE,0,0,0,$NFLX
726,1.39E+18,5/10/2021 11:02,price x volume leaders friday - $tsla $amzn $aapl $roku $pton $msft $fb $sq $nvda $googl $ba $amd $pypl $goog $dkng $nio $baba $mrna $shop $ocgn $jpm $xom $bac $nflx $bidu $nke $tlry $uber $brk $rhe $pltr $pfe $tsm $dis $c $wfc $ccrm $wmt $abnb $bynd   https://t.co/ab7gz1l7rz,en,[],"['tsla', 'amzn', 'aapl', 'roku', 'pton', 'msft', 'fb', 'sq', 'nvda', 'googl', 'ba', 'amd', 'pypl', 'goog', 'dkng', 'nio', 'baba', 'mrna', 'shop', 'ocgn', 'jpm', 'xom', 'bac', 'nflx', 'bidu', 'nke', 'tlry', 'uber', 'brk', 'rhe', 'pltr', 'pfe', 'tsm', 'dis', 'c', 'wfc', 'ccrm', 'wmt', 'abnb', 'bynd']",FALSE,0,0,0,$NFLX
727,1.39E+18,5/10/2021 11:01,🎉 ,,,,,,,,
728,1.39E+18,5/10/2021 10:20,i've sold all my #dogecoin   and bought tally sticks . #cryptocurrencies $qqq $tlt $spy $tsla $aapl $msft $nflx $dis $uwmc $hyln $amzn $bfly $dxy $pslv $gdx  https://t.co/esvwwhzvsa,en,"['dogecoin', 'cryptocurrencies']","['qqq', 'tlt', 'spy', 'tsla', 'aapl', 'msft', 'nflx', 'dis', 'uwmc', 'hyln', 'amzn', 'bfly', 'dxy', 'pslv', 'gdx']",FALSE,1,1,2,$NFLX
729,1.39E+18,5/10/2021 9:33,$spx $spy $es_f $dji $qqq $ndx $fb $amzn $aapl $msft $nflx $googl $tsla $ba to stay updated with trading experts join here  https://t.co/fmgv4ar2f6,en,[],"['spx', 'spy', 'es_f', 'dji', 'qqq', 'ndx', 'fb', 'amzn', 'aapl', 'msft', 'nflx', 'googl', 'tsla', 'ba']",FALSE,0,0,0,$NFLX
730,1.39E+18,5/10/2021 9:32,join the most profits trading alerts chatroom&gt;   $spy $qqq $ndx $dia $iwm $nflx $fb $intc $smh $aapl $nvda $tsla $es $ym $amzn $ba $gs $jpm $cat  https://t.co/ac3jt0sijq,en,[],"['spy', 'qqq', 'ndx', 'dia', 'iwm', 'nflx', 'fb', 'intc', 'smh', 'aapl', 'nvda', 'tsla', 'es', 'ym', 'amzn', 'ba', 'gs', 'jpm', 'cat']",FALSE,0,0,0,$NFLX
731,1.39E+18,5/10/2021 9:28,80k+ members do join=&gt;   one of the largest stocks and options trading communities with real traders providing analysis.  $ba $intc $jnj $mgm $sbux $spy $nflx $amzn $snap $pton  $nvda  $baba $nflx $roku $ba $cost $mcd $wmt $fb $vix $es  https://t.co/dcg9c003zo,en,[],"['ba', 'intc', 'jnj', 'mgm', 'sbux', 'spy', 'nflx', 'amzn', 'snap', 'pton', 'nvda', 'baba', 'nflx', 'roku', 'ba', 'cost', 'mcd', 'wmt', 'fb', 'vix', 'es']",FALSE,0,0,0,$NFLX
732,1.39E+18,5/10/2021 9:25,welcome to our chatroom of traders  $spy $es_f $ba $clvs $srne $dvax $acb $ostk $tril $lk $codx $save $gsx $ino $kss $penn $nvax $bynd $aal $eurn $gps $tsla $ccl  $fb $nflx $goog $gild $mark $nak $vtiq $cgc $bb $jmp  https://t.co/4rwpfxry9u,en,[],"['spy', 'es_f', 'ba', 'clvs', 'srne', 'dvax', 'acb', 'ostk', 'tril', 'lk', 'codx', 'save', 'gsx', 'ino', 'kss', 'penn', 'nvax', 'bynd', 'aal', 'eurn', 'gps', 'tsla', 'ccl', 'fb', 'nflx', 'goog', 'gild', 'mark', 'nak', 'vtiq', 'cgc', 'bb', 'jmp']",FALSE,0,0,0,$NFLX
734,1.39E+18,5/10/2021 9:03,",,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;,,  https://t.co/daqypahbdy $fcx $srne  $ocgn $wkhs $hofv  $idex $sos $nflx $baba  https://t.co/o83yoqvffw",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
735,1.39E+18,5/10/2021 8:06,fang+ constituents:  $aapl 129.88 -0.27% $amzn 3284.01 -0.14% $baba 221.55 -1.65% $bidu 189.12 -1.15% $fb 317.18 -0.65% $goog 2389.03 -0.37% $nflx 503.14 -0.29% $nvda 587.52 -0.59% $tsla 668.5 -0.51% $twtr 53.83 +0.15%  $msft 251.57 -0.34%,en,[],"['aapl', 'amzn', 'baba', 'bidu', 'fb', 'goog', 'nflx', 'nvda', 'tsla', 'twtr', 'msft']",FALSE,6,0,6,$NFLX
736,1.39E+18,5/10/2021 7:26,",,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;,,  https://t.co/gxnkb0kxxr  $fcx $srne $ocgn $wkhs $hofv $idex $sos $nflx $baba  https://t.co/8notk1mjzt",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
737,1.39E+18,5/10/2021 7:10,(below 1.5%)  $cpng $nflx $tlry $f $mp $apph $se $jnj $bidu $jpm $nio $u $mgni $myov $vuzi $idex $wwe $nfe $huya $team $open $tdoc $vldr $fsr $fcx $wb $atvi $fubo $googl $dcbo  still have some dry powder sitting to the side. forgot to do this last week! let's have a green one! 🍏,en,[],"['cpng', 'nflx', 'tlry', 'f', 'mp', 'apph', 'se', 'jnj', 'bidu', 'jpm', 'nio', 'u', 'mgni', 'myov', 'vuzi', 'idex', 'wwe', 'nfe', 'huya', 'team', 'open', 'tdoc', 'vldr', 'fsr', 'fcx', 'wb', 'atvi', 'fubo', 'googl', 'dcbo']",FALSE,1,0,2,$NFLX
738,1.39E+18,5/10/2021 6:45,"our feds, and central bankers are literally hooked on stimulus crack and can't stop !  $vix $uvxy $rut  $nflx $amzn $ndx $qqq $spy $spx $aapl $fb $twtr $gme $amc $race  @ericbalchunas @carterbworth @cnbcfastmoney @markets @bloombergtv  https://t.co/hchugfjnn3",en,[],"['vix', 'uvxy', 'rut', 'nflx', 'amzn', 'ndx', 'qqq', 'spy', 'spx', 'aapl', 'fb', 'twtr', 'gme', 'amc', 'race']",FALSE,5,0,0,$NFLX
739,1.39E+18,5/10/2021 6:38,",,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;,,  https://t.co/9qtnvzxwtl $fcx $srne  $ocgn $wkhs $hofv  $idex $sos $nflx $baba  https://t.co/cyhwag4a2c",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
740,1.39E+18,5/10/2021 6:38,r\investing hot picks last few hours  https://t.co/nil45pryk2 $pltr $tsla $dis $aapl $spy $amzn $msft $vti $nflx $goog $swx $shop $tips $cio,en,[],"['pltr', 'tsla', 'dis', 'aapl', 'spy', 'amzn', 'msft', 'vti', 'nflx', 'goog', 'swx', 'shop', 'tips', 'cio']",FALSE,1,0,1,$NFLX
741,1.39E+18,5/10/2021 6:00,"$nvax #earnings after market close monday   pivot: $166.27 🔑   above: $176.66, $180 🎯   below: $159.87, $152.65 🎯  ————————————————-  @enjoytrades   $spy $amzn $aapl $ba $nflx $tdoc $shop $tsla $dis $amd $roku $nvda $fb $bynd $docu $crwd #stockstowatch  https://t.co/14lxgghmgb",en,"['earnings', 'stockstowatch']","['nvax', 'spy', 'amzn', 'aapl', 'ba', 'nflx', 'tdoc', 'shop', 'tsla', 'dis', 'amd', 'roku', 'nvda', 'fb', 'bynd', 'docu', 'crwd']",FALSE,1,0,2,$NFLX
742,1.39E+18,5/10/2021 5:50,"$rblx #earnings after market close monday   pivot: $69.03 🔑   above: $72.27, $72.84 🎯   below: $65.84, $63.50 🎯   ————————————————-  @enjoytrades   $spy $amzn $aapl $ba $nflx $tdoc $shop $tsla $dis $amd $roku $nvda $fb $bynd $docu $crwd #earnings  https://t.co/pvmqsazyyj",en,"['earnings', 'earnings']","['rblx', 'spy', 'amzn', 'aapl', 'ba', 'nflx', 'tdoc', 'shop', 'tsla', 'dis', 'amd', 'roku', 'nvda', 'fb', 'bynd', 'docu', 'crwd']",FALSE,3,0,4,$NFLX
743,1.39E+18,5/10/2021 5:43,$tsm now $116.83   expecting a breakout soon with 🔑 being $120   target on this breakout play is $125+ 🎯   ————————————————-  @enjoytrades   $spy $amzn $aapl $ba $nflx $tdoc $shop $tsla $dis $amd $roku $nvda $fb $bynd $docu $crwd,en,[],"['tsm', 'spy', 'amzn', 'aapl', 'ba', 'nflx', 'tdoc', 'shop', 'tsla', 'dis', 'amd', 'roku', 'nvda', 'fb', 'bynd', 'docu', 'crwd']",FALSE,2,0,1,$NFLX
744,1.39E+18,5/10/2021 5:01,",,starting with $9k in webull,, &amp; close to breaking at $52k. lot of thanks to this chat-room:..,  https://t.co/jhfxcey3hn  $fcx $srne $ocgn $wkhs $hofv $idex $sos $nflx $baba  https://t.co/nxembgp2rr",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
745,1.39E+18,5/10/2021 5:01,"$kgkg #kgkgfamily this week will be another battle as every week since feb. 1 21 during that time $kgkg has won every battle as its easily the strongest #pennystock traded🚀! other investment ideas $nflx $xpev $tsla $algn $spy $spce stock tip $kgkg kona gold beverages, inc.  https://t.co/zfhmzdpnoh",en,"['kgkgfamily', 'pennystock']","['kgkg', 'kgkg', 'nflx', 'xpev', 'tsla', 'algn', 'spy', 'spce', 'kgkg']",FALSE,1,0,3,$NFLX
746,1.39E+18,5/10/2021 4:50,"$fcx $srne  $ocgn $wkhs $hofv  $idex $sos $nflx $baba  ,,starting with $9k in webull,, &amp; close to breaking at $52k. a big thanks to this chat-room:..,  https://t.co/6oqam8l7m9  https://t.co/8vkay7dcyt",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,1,0,1,$NFLX
747,1.39E+18,5/10/2021 4:37,",,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;..  https://t.co/euuxlhmtro $fcx $srne  $ocgn $wkhs $hofv  $idex $sos $nflx $baba  https://t.co/yu35pw1e2o",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
748,1.39E+18,5/10/2021 4:19,"$fcx $srne $ocgn $wkhs $hofv $idex $sos $nflx $baba  ,,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;,,  https://t.co/krhhpxyjyp  https://t.co/srx2rwr1lu",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
749,1.39E+18,5/10/2021 4:13,",,starting with 9k, down to 3k, backup to $52k,,, lot of thanks to this chat-room;;'  https://t.co/xbjmrzta2e $fcx $srne  $ocgn $wkhs $hofv  $idex $sos $nflx $baba  https://t.co/ds4gxvakws",en,[],"['fcx', 'srne', 'ocgn', 'wkhs', 'hofv', 'idex', 'sos', 'nflx', 'baba']",FALSE,0,0,0,$NFLX
750,1.39E+18,5/10/2021 4:03,if there was money in soccer companies would have already done it. we need a market correction in streaming names. overvalued $nflx $fubo,en,[],"['nflx', 'fubo']",FALSE,0,0,0,$NFLX
751,1.39E+18,5/10/2021 4:03,rt long-term tickers that should have a good week include popular names:  cat $cat k $k msft $msft  nflx $nflx nke…  https://t.co/osqpllrzqg follow @medeepakjain #medeepakjain #entrepreneurshipwithdeepak #stockmarket #sensex #nifty50 #nse #bse #meenuvatika,en,"['medeepakjain', 'entrepreneurshipwithdeepak', 'stockmarket', 'sensex', 'nifty50', 'nse', 'bse', 'meenuvatika']","['cat', 'k', 'msft', 'nflx']",FALSE,0,0,0,$NFLX
752,1.39E+18,5/10/2021 4:02,long-term tickers that should have a good week include popular names:  cat $cat k $k msft $msft  nflx $nflx nke $nke roku $roku twtr $twtr sony $sony #stocks #options   #ada #cardano should see a steady rise. #crypto,en,"['stocks', 'options', 'ada', 'cardano', 'crypto']","['cat', 'k', 'msft', 'nflx', 'nke', 'roku', 'twtr', 'sony']",FALSE,0,0,0,$NFLX
